pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,pickup_datetime
-73.98830414,40.76427078,-73.96520233,40.68312073,1/10/2016 12:59
-73.98498535,40.72397232,-73.98936462,40.72649384,1/10/2016 19:14
-73.81941223,40.70956039,-73.82985687,40.7140007,1/10/2016 10:11
-73.78993225,40.6438179,-73.98356628,40.73990631,1/10/2016 16:58
-73.97566986,40.75210571,-73.97601318,40.74185562,1/10/2016 16:49
-73.96311951,40.77225494,-73.96723938,40.76426315,1/10/2016 14:28
-74.0030365,40.73363876,-74.01496124,40.7129097,1/10/2016 18:43
-73.99108887,40.7497406,-73.9803772,40.73939514,1/10/2016 16:43
-73.9643631,40.75637436,-73.95608521,40.78448868,1/10/2016 21:07
-73.99852753,40.71986389,-73.99025726,40.73139572,1/10/2016 14:17
-73.99456024,40.75577927,-74.00540161,40.72700882,1/10/2016 21:31
-73.98179626,40.76874542,-73.9751358,40.75250626,1/10/2016 14:13
-73.95556641,40.77970123,-73.98538971,40.72346878,1/10/2016 13:31
-73.98645782,40.76676178,-74.01535034,40.70983124,1/10/2016 1:58
-74.00701141,40.73101807,-73.95244598,40.76875305,1/10/2016 2:53
-73.99169922,40.72720718,-74.00359344,40.73071289,1/10/2016 0:34
-73.98872375,40.74631119,-73.98687744,40.7491684,1/10/2016 4:43
-74.00785828,40.71198654,-73.98731232,40.73291397,1/10/2016 1:54
-73.98552704,40.73819733,-74.00646973,40.72188187,1/10/2016 10:44
-73.98316956,40.76690674,-73.98353577,40.77358627,1/10/2016 2:08
-73.96904755,40.75834656,-73.955513,40.77666092,1/10/2016 22:39
-73.77680969,40.64572144,-73.97115326,40.7484436,1/10/2016 23:35
-74.00476837,40.74200058,-73.9793396,40.74983978,1/10/2016 16:19
-73.989151,40.7212944,-73.94733429,40.7761116,1/10/2016 0:17
-73.99112701,40.74993134,-73.98491669,40.76328659,1/10/2016 13:37
-73.99205017,40.72542191,-74.00295258,40.73429108,1/10/2016 1:05
-73.9734726,40.78708649,-73.98241425,40.77243042,1/10/2016 18:04
-73.97490692,40.78772354,-73.9586792,40.76906204,1/10/2016 1:00
-74.00237274,40.72627258,-73.99243927,40.74351501,1/10/2016 0:01
-73.95906067,40.78036118,-73.95658112,40.77495956,1/10/2016 18:28
-73.98014832,40.76531982,-74.00534058,40.72846985,1/10/2016 14:40
-74.00204468,40.72792053,-73.98016357,40.74906921,1/10/2016 0:17
-73.98205566,40.77399826,-73.95428467,40.80155563,1/10/2016 8:07
-73.98735809,40.74404144,-73.98271942,40.77159119,1/10/2016 22:24
-74.0038147,40.75304031,-73.98830414,40.75925064,1/10/2016 0:35
-73.97451019,40.75529861,-73.9662323,40.76514053,1/10/2016 18:27
-73.99198914,40.75931168,-73.99703217,40.74549103,1/10/2016 19:02
-73.98447418,40.76015472,-73.99050903,40.75902557,1/10/2016 4:53
-73.98130035,40.76923752,-73.97223663,40.78124619,1/10/2016 11:26
-74.01431274,40.71110916,-73.98471069,40.76016235,1/10/2016 13:09
-73.86263275,40.76895523,-74.00757599,40.7408905,1/10/2016 14:21
-73.97963715,40.74370575,-73.97737122,40.75212479,1/10/2016 11:23
-73.95619965,40.77877045,-73.96141815,40.75617981,1/10/2016 9:22
-73.95178986,40.77762985,-73.96404266,40.76085281,1/10/2016 13:13
-73.99137878,40.75437546,-73.978302,40.75230789,1/10/2016 13:10
-73.99033356,40.73103333,-73.98519897,40.73585129,1/10/2016 16:07
-73.97831726,40.76283646,-73.99110413,40.7502861,1/10/2016 14:03
-73.98935699,40.71893311,-73.96251678,40.71003342,1/10/2016 10:58
-73.97299194,40.78041077,-73.98358154,40.75947571,1/10/2016 17:42
-73.99156189,40.75006104,-73.98556519,40.76054382,1/10/2016 20:54
-73.97343445,40.75771713,-73.99118042,40.75020218,1/10/2016 11:18
-73.78949738,40.64702225,-73.96988678,40.68855286,1/10/2016 23:10
-73.97497559,40.76217651,-73.96869659,40.76447296,1/10/2016 12:20
-73.97728729,40.75226212,-73.98461914,40.74455643,1/10/2016 8:44
-73.95904541,40.76660156,-73.9965744,40.76319885,1/10/2016 12:45
-73.78836823,40.64148331,-73.99273682,40.70325089,1/10/2016 18:41
-74.00256348,40.73944855,-73.98571014,40.76279068,1/10/2016 15:19
-73.99406433,40.75115585,-73.95773315,40.78245926,1/10/2016 17:43
-73.99008179,40.7192421,-73.98525238,40.73762512,1/10/2016 16:05
-73.98438263,40.75895691,-73.97632599,40.78895569,1/10/2016 14:22
-73.99541473,40.75975418,-73.98588562,40.77059174,1/10/2016 15:36
-73.98197174,40.7666893,-73.99443817,40.76744843,1/10/2016 6:08
-73.9888382,40.74836349,-73.97436523,40.78327942,1/10/2016 1:35
-73.78291321,40.64393616,-73.78291321,40.64393616,1/10/2016 11:37
-74.00511932,40.71976089,-73.99537659,40.68901062,1/10/2016 21:03
-73.95858002,40.78402328,-73.98220062,40.76857376,1/10/2016 20:44
-73.96188354,40.71352005,-73.95600128,40.73003006,1/10/2016 4:06
-73.9453125,40.7753067,-73.98135376,40.77117157,1/10/2016 12:13
-73.97202301,40.79452896,-73.9645462,40.8019104,1/10/2016 5:15
-73.95504761,40.82011795,-73.98645782,40.75103378,1/10/2016 17:01
-74.007164,40.73933029,-73.98505402,40.69364166,1/10/2016 4:23
-73.99963379,40.72174454,-73.98526001,40.75928116,1/10/2016 18:46
-73.98545074,40.7578392,-73.98829651,40.74084091,1/10/2016 21:58
-73.98395538,40.74671173,-73.97065735,40.75447845,1/10/2016 17:03
-73.9763031,40.74837112,-73.97102356,40.75586319,1/10/2016 13:17
-73.96569061,40.75439835,-74.01795959,40.70572662,1/10/2016 17:42
-73.98629761,40.7401123,-73.96575165,40.76242065,1/10/2016 13:59
-74.00038147,40.74605179,-73.98999023,40.7574501,1/10/2016 2:10
-73.98110199,40.7636795,-74.01225281,40.63986969,1/10/2016 1:32
-73.96640015,40.7705307,-73.96014404,40.79782867,1/10/2016 17:49
-73.97148895,40.75611115,-73.96004486,40.77035522,1/10/2016 14:04
-73.98857117,40.74856186,-73.98693085,40.75580978,1/10/2016 13:47
-73.95211029,40.77722168,-73.97610474,40.74895477,1/10/2016 2:35
-73.96430969,40.77473831,-73.990242,40.75663376,1/10/2016 11:53
-73.98989105,40.73393631,-73.99102783,40.75556564,1/10/2016 16:47
-73.99581146,40.73875427,-73.97368622,40.77921295,1/10/2016 14:18
-73.99453735,40.75066376,-73.97675323,40.75148773,1/10/2016 2:13
-73.99211121,40.73455811,-74.00096893,40.73154831,1/10/2016 1:37
-73.99068451,40.73379517,-74.00847626,40.72518539,1/10/2016 15:45
-73.96710968,40.76266098,-73.97653198,40.75152969,1/10/2016 0:27
-73.9870224,40.72077942,-74.00273895,40.72740173,1/10/2016 0:13
-74.00256348,40.75031662,-73.94540405,40.77681351,1/10/2016 2:45
-74.00392914,40.74177551,-73.98887634,40.74785995,1/10/2016 5:32
-73.99812317,40.74058914,-73.97395325,40.76446533,1/10/2016 20:34
-73.98236084,40.7313385,-74.00421906,40.72546005,1/10/2016 16:35
-73.98075104,40.76440811,-73.99157715,40.74964905,1/10/2016 11:19
-73.97342682,40.79264069,-73.97309875,40.79296875,1/10/2016 12:19
-73.99165344,40.75436401,-73.94984436,40.72405624,1/10/2016 0:19
-73.95001984,40.71112823,-73.95755768,40.7130661,1/10/2016 20:04
-73.99977112,40.75907898,-73.98738098,40.7533493,1/10/2016 16:23
-73.9708252,40.75816345,-73.99237061,40.74912643,1/10/2016 13:48
-73.98801422,40.72241592,-73.98644257,40.74020386,1/10/2016 0:32
-73.87097931,40.77363586,-73.98606873,40.76816177,1/10/2016 22:55
-73.96255493,40.75893021,-73.96773529,40.76528168,1/10/2016 22:49
-73.98854828,40.72310638,-73.96427155,40.71976852,1/10/2016 3:23
-73.98319244,40.76093674,-73.9888382,40.75709534,1/10/2016 3:17
-74.00136566,40.73115158,-74.01096344,40.71339035,1/10/2016 15:25
-73.98095703,40.753582,-73.97867584,40.74610138,1/10/2016 18:41
-74.00363922,40.74340057,-73.99759674,40.73960114,1/10/2016 4:23
-73.98055267,40.74478912,-73.99169922,40.72237015,1/10/2016 0:03
-73.98867798,40.73685837,-73.96858978,40.76269913,1/10/2016 13:27
-73.96334076,40.75587082,-73.97002411,40.76560974,1/10/2016 15:58
-73.98584747,40.75767517,-73.99191284,40.75589752,1/10/2016 0:40
-74.00583649,40.74036026,-73.9965744,40.74361801,1/10/2016 15:49
-73.97447968,40.79119873,-73.99385834,40.76143265,1/10/2016 16:37
-74.00146484,40.73084259,-73.99329376,40.74217606,1/10/2016 17:32
-73.97177887,40.79444122,-73.94760132,40.78448105,1/10/2016 22:03
-73.97519684,40.76052094,-73.96382141,40.77433777,1/10/2016 22:42
-73.95932007,40.76013184,-73.9890976,40.74426651,1/10/2016 16:22
-73.99783325,40.73794174,-73.86416626,40.76974106,1/10/2016 14:55
-73.99378204,40.72730637,-73.99626923,40.76092529,1/10/2016 3:56
-73.99751282,40.76147842,-73.99486542,40.75022125,1/10/2016 13:08
-74.00431824,40.72522354,-73.98900604,40.74352264,1/10/2016 14:06
-73.98113251,40.76485443,-74.00408936,40.7074585,1/10/2016 12:41
-73.95874023,40.67866135,-73.97945404,40.66161728,1/10/2016 2:13
-73.97338104,40.76498032,-73.99971771,40.73087311,1/10/2016 10:10
-73.98307037,40.72145081,-73.98078156,40.75723648,1/10/2016 14:25
-74.00393677,40.72538376,-73.99959564,40.64844131,1/10/2016 2:23
-73.79045868,40.64660645,-73.98888397,40.77174759,1/10/2016 14:06
-73.9630127,40.77685928,-73.96333313,40.76493073,1/10/2016 18:15
-73.98389435,40.7377739,-73.99575043,40.76906204,1/10/2016 8:03
-73.99144745,40.75020981,-74.00097656,40.75740814,1/10/2016 11:58
-73.95690155,40.76662064,-73.96724701,40.80113983,1/10/2016 21:26
-74.00114441,40.73165131,-73.98765564,40.72145844,1/10/2016 4:08
-73.98874664,40.73712921,-73.98747253,40.75615692,1/10/2016 13:04
-73.97000122,40.78443146,-73.98485565,40.72430038,1/10/2016 18:38
-73.96840668,40.79916382,-73.98197174,40.77322006,1/10/2016 12:55
-73.99355316,40.72028732,-73.95735168,40.71482468,1/10/2016 2:09
-73.93301392,40.8561554,-73.96339417,40.76149368,1/10/2016 11:02
-73.97434235,40.7471199,-73.98821259,40.74396133,1/10/2016 19:30
-73.98765564,40.76036072,-73.81842804,40.77646637,1/10/2016 3:56
-73.94777679,40.7901535,-74.00643921,40.74397659,1/10/2016 13:42
-73.98377991,40.72566986,-73.97466278,40.68006897,1/10/2016 0:31
-73.98754883,40.74969864,-73.9176712,40.8192215,1/10/2016 0:37
-73.98575592,40.76390839,-73.9821701,40.77693558,1/10/2016 23:17
-74.00054932,40.75782013,-73.98905182,40.75828171,1/10/2016 17:45
-73.98938751,40.75242233,-73.98767853,40.73691559,1/10/2016 19:41
-73.94668579,40.77228546,-73.98023987,40.77561188,1/10/2016 9:13
-73.99002838,40.75701141,-73.95171356,40.77373123,1/10/2016 20:55
-73.99428558,40.75115967,-73.98362732,40.76533508,1/10/2016 19:42
-73.96591949,40.7585907,-73.97760773,40.75205994,1/10/2016 11:26
-73.97969055,40.76391983,-73.99149323,40.74946594,1/10/2016 18:22
-73.98667908,40.74145889,-74.18123627,40.68780136,1/10/2016 14:49
-73.97192383,40.76291656,-73.97267914,40.75233459,1/10/2016 2:48
-73.99475861,40.74468613,-73.98035431,40.74014664,1/10/2016 17:49
-73.97133636,40.7954483,-73.92662811,40.75936127,1/10/2016 22:32
-74.01535034,40.7155304,-73.97577667,40.74918747,1/10/2016 9:44
-73.98338318,40.69340134,-73.983284,40.75873566,1/10/2016 9:47
-73.87313843,40.77402115,-73.87326813,40.77405167,1/10/2016 13:54
-73.96218109,40.75967407,-73.95405579,40.76876831,1/10/2016 19:54
-73.87075043,40.77365875,-73.98441315,40.76832962,1/10/2016 14:29
-73.97825623,40.74670029,-74.00891876,40.74751663,1/10/2016 21:19
-73.9799118,40.78086472,-73.96685028,40.7889061,1/10/2016 21:00
-73.99183655,40.7440567,-73.99404144,40.75656891,1/10/2016 9:16
-73.98580933,40.75881577,-73.98492432,40.76856995,1/10/2016 21:14
-73.95878601,40.77798843,-73.95291901,40.78663635,1/10/2016 13:03
-73.98406219,40.73904037,-73.99924469,40.73009872,1/10/2016 3:30
-73.98410034,40.75809479,-73.98501587,40.74805832,1/10/2016 23:49
-74.00014496,40.74287796,-73.96640778,40.75471115,1/10/2016 18:18
-73.98796844,40.72063828,-73.98686218,40.72969055,1/10/2016 0:35
-73.79045868,40.64396286,-73.80586243,40.66570663,1/10/2016 22:02
-73.96039581,40.76609802,-73.98458862,40.76417923,1/10/2016 18:17
-73.97402954,40.79158401,-73.98535919,40.76818085,1/10/2016 13:30
-74.00639343,40.70960999,-73.90731049,40.67454147,1/10/2016 1:12
-73.96337128,40.76198578,-73.97858429,40.74105835,1/10/2016 17:44
-73.98852539,40.74904251,-73.97943878,40.75260162,1/10/2016 23:46
-73.95197296,40.77341461,-73.97626495,40.78566742,1/10/2016 2:30
-73.98943329,40.7300415,-73.97244263,40.75130081,1/10/2016 23:15
-73.98488617,40.728302,-73.98451996,40.75905228,1/10/2016 14:34
-74.00404358,40.74211121,-73.9928894,40.74539185,1/10/2016 1:01
-73.99199677,40.71986008,-73.97283173,40.63851547,1/10/2016 2:50
-73.98046112,40.74571991,-74.01279449,40.67732239,1/10/2016 20:58
-73.99098969,40.73966599,-73.99517822,40.7261734,1/10/2016 0:46
-74.00137329,40.75165558,-73.95896149,40.78061295,1/10/2016 15:51
-73.98881531,40.72705841,-73.97613525,40.73069,1/10/2016 0:17
-73.99250793,40.74945831,-74.00387573,40.74206161,1/10/2016 15:37
-73.99598694,40.7565918,-73.98149109,40.7480011,1/10/2016 21:00
-74.00449371,40.75210571,-73.99492645,40.75017166,1/10/2016 23:06
-73.95418549,40.7746048,-73.93983459,40.78952408,1/10/2016 11:49
-73.99686432,40.74718094,-73.98870087,40.74850464,1/10/2016 0:58
-73.97128296,40.79564285,-73.95691681,40.82086182,1/10/2016 15:09
-73.96921539,40.78518295,-73.94998169,40.77611542,1/10/2016 1:21
-73.96903992,40.8009491,-73.97398376,40.79195023,1/10/2016 7:50
-74.00344849,40.7269783,-74.00076294,40.73604202,1/10/2016 18:12
-73.98921204,40.7733345,-73.9956665,40.75966263,1/10/2016 16:41
-73.98684692,40.76082993,-73.993927,40.74568939,1/10/2016 22:16
-73.99904633,40.72486877,-74.00279236,40.73949432,1/10/2016 2:04
-74.00244141,40.73986435,-73.98625946,40.76199341,1/10/2016 13:07
-73.97994232,40.75967789,-73.99118042,40.76742172,1/10/2016 16:00
-73.97537231,40.74564362,-73.97949982,40.68484879,1/10/2016 4:47
-73.98377991,40.76818085,-73.96982574,40.75330353,1/10/2016 15:48
-73.98075104,40.76453018,-73.9576416,40.69272614,1/10/2016 2:41
-73.95439148,40.77923203,-74.01473999,40.71147156,1/10/2016 9:42
-73.95232391,40.78078079,-73.94119263,40.79032135,1/10/2016 21:28
-73.94625854,40.79222107,-73.98928833,40.72636414,1/10/2016 18:41
-73.99146271,40.76007843,-73.98812866,40.72268677,1/10/2016 17:07
-74.00035858,40.71657944,-73.99074554,40.72594452,1/10/2016 4:06
-73.98874664,40.72081757,-73.99150848,40.7500267,1/10/2016 0:19
-73.97923279,40.74969864,-73.95702362,40.7776413,1/10/2016 17:00
-73.99195862,40.7312355,-74.00070953,40.74793243,1/10/2016 3:09
-73.93930054,40.7521019,-73.96844482,40.78646851,1/10/2016 13:59
-73.99088287,40.73379135,-74.00192261,40.74073029,1/10/2016 23:47
-73.9911499,40.75511169,-73.98401642,40.76947021,1/10/2016 10:38
-74.00932312,40.71070099,-73.88658142,40.75537491,1/10/2016 0:12
-73.99578857,40.74398422,-73.98278046,40.73324203,1/10/2016 11:55
-73.96866608,40.75806808,-73.84697723,40.72475052,1/10/2016 0:48
-73.98934174,40.73496246,-73.94017029,40.82299423,1/10/2016 2:56
-74.00255585,40.7498436,-73.97581482,40.76557541,1/10/2016 3:30
-73.95069122,40.78581238,-73.96738434,40.76335907,1/10/2016 17:16
-73.99806976,40.73792267,-73.97579193,40.73026657,1/10/2016 22:10
-73.98470306,40.72454453,-73.96651459,40.76117706,1/10/2016 10:18
-73.98545074,40.73180771,-73.97928619,40.72994614,1/10/2016 3:34
-73.87458038,40.77412415,-73.9743576,40.75653076,1/10/2016 11:31
-73.98593903,40.74493027,-73.93363953,40.80178833,1/10/2016 14:14
-73.986763,40.74375534,-73.99820709,40.73310089,1/10/2016 0:26
-73.99349213,40.74182129,-73.9832077,40.73046875,1/10/2016 19:51
-73.99114227,40.74972153,-73.97366333,40.75528336,1/10/2016 22:12
-73.87533569,40.76311874,-73.8901062,40.74707794,1/10/2016 6:16
-73.77668762,40.64543533,-73.91197968,40.60831451,1/10/2016 11:23
-73.98719025,40.72228622,-73.99736023,40.75550079,1/10/2016 2:42
-73.98870087,40.73945999,-73.99584961,40.76903915,1/10/2016 11:04
-74.00621796,40.7394104,-73.99884796,40.72296143,1/10/2016 0:56
-73.99259949,40.73197174,-73.99136353,40.71474075,1/10/2016 14:31
-73.98383331,40.7612915,-73.87127686,40.7743187,1/10/2016 13:29
-73.99842834,40.76076126,-73.96816254,40.75115967,1/10/2016 16:24
-73.99086761,40.74948883,-73.96595001,40.76797867,1/10/2016 11:06
-73.99355316,40.74179077,-73.99613953,40.76259995,1/10/2016 0:30
-73.9839325,40.77038956,-73.9865799,40.7594986,1/10/2016 17:23
-73.98271942,40.77329636,-73.95210266,40.77043915,1/10/2016 22:52
-73.99272919,40.7582016,-73.96681976,40.7527771,1/10/2016 2:55
-73.9962616,40.75969315,-73.9962616,40.75969315,1/10/2016 13:26
-73.92330933,40.70690536,-73.93186951,40.70782852,1/10/2016 4:44
-74.00488281,40.71250153,-73.97728729,40.68109131,1/10/2016 10:04
-73.99154663,40.76511765,-73.99189758,40.72724915,1/10/2016 0:04
-73.95867157,40.71055603,-73.89834595,40.69900513,1/10/2016 3:47
-73.98871613,40.74456406,-73.98519135,40.72066879,1/10/2016 13:12
-73.97299194,40.74872971,-73.97660828,40.73939133,1/10/2016 8:07
-73.96883392,40.7644043,-73.98069,40.7483902,1/10/2016 21:20
-73.97852325,40.74510574,-73.87200165,40.77432251,1/10/2016 17:18
-73.7766571,40.64533997,-73.73944092,40.6762619,1/10/2016 19:48
-73.98498535,40.7689209,-73.86154175,40.76814651,1/10/2016 15:50
-73.98729706,40.77114868,-73.95307159,40.76794815,1/10/2016 2:33
-74.00590515,40.74029541,-73.9565506,40.73353958,1/10/2016 20:12
-73.97705841,40.7532692,-73.95581055,40.78525925,1/10/2016 6:51
-74.00411987,40.72980118,-74.00248718,40.71883392,1/10/2016 0:28
-73.95893097,40.78002548,-73.9527359,40.78055191,1/10/2016 15:52
-74.00079346,40.71880722,-74.0080719,40.71875763,1/10/2016 22:33
-74.00097656,40.73192978,-74.00576782,40.73765182,1/10/2016 17:40
-73.98126984,40.78081512,-73.94927979,40.7729187,1/10/2016 17:18
-73.98931885,40.73009872,-74.00219727,40.72822952,1/10/2016 18:39
-74.00818634,40.73760986,-73.99514008,40.74990845,1/10/2016 13:28
-73.98722076,40.7604599,-74.0021286,40.75185013,1/10/2016 23:01
-73.95540619,40.77298737,-74.00279236,40.74251175,1/10/2016 1:27
-73.9937973,40.76185226,-73.97306061,40.76410675,1/10/2016 17:27
-74.00536346,40.72336197,-73.98603058,40.75223923,1/10/2016 12:26
-73.87454224,40.7740593,-73.96759033,40.76010513,1/10/2016 19:51
-73.96871948,40.77026367,-73.98564148,40.75076294,1/10/2016 16:52
-73.98136139,40.74132156,-73.97203064,40.75378036,1/10/2016 15:33
-73.99911499,40.72641754,-73.9546814,40.72037888,1/10/2016 18:11
-74.00617218,40.73311615,-73.98526764,40.76330185,1/10/2016 22:56
-73.78566742,40.64614487,-73.99736023,40.74486542,1/10/2016 10:24
-73.97446442,40.76252365,-73.99019623,40.73731232,1/10/2016 14:47
-73.98895264,40.74541092,-73.99759674,40.74111938,1/10/2016 20:30
-74.00785828,40.74036407,-73.97380829,40.74484634,1/10/2016 2:57
-73.99240112,40.74117279,-74.06929779,40.6038475,1/10/2016 1:06
-73.98486328,40.7423172,-73.97959137,40.74364853,1/10/2016 1:07
-73.98213959,40.73112106,-73.97657013,40.72391891,1/10/2016 21:30
-73.9830246,40.77159119,-73.95454407,40.77793884,1/10/2016 19:05
-73.99035645,40.76665115,-73.97951508,40.78369522,1/10/2016 18:25
-73.97794342,40.78910828,-73.98473358,40.73638916,1/10/2016 0:25
-73.98925781,40.76025391,-73.97515106,40.78759384,1/10/2016 3:16
-73.991745,40.75050354,-73.98908234,40.7580452,1/10/2016 13:10
-73.98574829,40.74668121,-73.98165131,40.73826599,1/10/2016 1:08
-73.99318695,40.75235367,-73.99047852,40.75610352,1/10/2016 21:46
-73.98973846,40.7468338,-73.9913559,40.73181534,1/10/2016 18:41
-73.98165894,40.77861023,-73.95597076,40.7680397,1/10/2016 19:50
-73.98164368,40.77768326,-73.95388794,40.77542877,1/10/2016 11:39
-74.00559235,40.72587585,-73.99408722,40.75002289,1/10/2016 9:59
-73.9834137,40.76052856,-73.86133575,40.83929825,1/10/2016 16:24
-73.98638916,40.75804138,-73.99436188,40.7640686,1/10/2016 14:57
-73.98474884,40.74818039,-73.95696259,40.78350067,1/10/2016 0:50
-73.95452881,40.7866745,-73.95446014,40.77890015,1/10/2016 16:08
-73.96174622,40.80093002,-73.97177887,40.79447174,1/10/2016 2:35
-73.92328644,40.77539063,-73.95167542,40.77708054,1/10/2016 13:26
-73.98964691,40.75713348,-74.00060272,40.72983932,1/10/2016 19:29
-73.95915222,40.78327179,-73.9836731,40.74923325,1/10/2016 17:06
-73.95566559,40.77970123,-73.99306488,40.74674606,1/10/2016 7:50
-73.96594238,40.76007843,-73.92260742,40.7433815,1/10/2016 2:53
-73.95300293,40.77997971,-73.94683075,40.78083038,1/10/2016 10:45
-73.96696472,40.76405716,-73.8769455,40.7508812,1/10/2016 0:23
-73.98813629,40.72259903,-74.00811005,40.73914337,1/10/2016 20:09
-73.95062256,40.72356415,-73.98413849,40.72710419,1/10/2016 2:34
-73.96737671,40.76086807,-73.98659515,40.73993301,1/10/2016 23:10
-73.97608948,40.78894806,-73.98361206,40.75968933,1/10/2016 12:25
-73.96575165,40.7952919,-73.96717072,40.80192566,1/10/2016 8:44
-74.00002289,40.72678757,-74.00756073,40.71614838,1/10/2016 0:38
-73.96363831,40.77523422,-73.97987366,40.75528717,1/10/2016 20:51
-73.99732208,40.72213745,-73.94961548,40.72616196,1/10/2016 1:15
-73.98943329,40.76789856,-73.98754883,40.77053452,1/10/2016 10:25
-73.96588135,40.76232147,-73.98043823,40.78307343,1/10/2016 0:48
-73.97782135,40.78689957,-73.96961975,40.79970169,1/10/2016 15:43
-73.98757935,40.73939896,-73.99372101,40.75334167,1/10/2016 2:56
-73.9954834,40.7647171,-73.99150848,40.76501083,1/10/2016 5:31
-74.00240326,40.73992157,-73.99475098,40.75035858,1/10/2016 10:26
-73.99261475,40.75672913,-74.00124359,40.75696182,1/10/2016 10:25
-73.97248077,40.76476288,-73.96583557,40.75470352,1/10/2016 0:03
-74.00449371,40.71975708,-73.99385071,40.7451973,1/10/2016 2:06
-74.00674438,40.74422836,-73.9371109,40.8107338,1/10/2016 11:46
-73.94886017,40.77744675,-73.9466629,40.77751923,1/10/2016 8:39
-73.98606873,40.73484039,-73.96790314,40.75986862,1/10/2016 10:08
-73.95193481,40.76932526,-73.95935822,40.75934982,1/10/2016 12:49
-74.00424194,40.74246597,-73.96152496,40.76451874,1/10/2016 2:11
-73.95967102,40.77537155,-73.96163177,40.76602173,1/10/2016 11:36
-73.94625092,40.77298737,-73.97556305,40.75175858,1/10/2016 10:41
-73.87532806,40.77364731,-73.94670105,40.7660408,1/10/2016 15:44
-73.98484039,40.75933456,-74.00011444,40.71871948,1/10/2016 18:33
-73.93712616,40.8551445,-73.96473694,40.7674408,1/10/2016 12:46
-73.99502563,40.72539902,-73.926651,40.77459335,1/10/2016 0:18
-73.98536682,40.72777939,-73.98461151,40.7426796,1/10/2016 19:14
-73.98148346,40.78361893,-73.95111084,40.78593063,1/10/2016 7:01
-73.96930695,40.76083374,-73.99311066,40.74215698,1/10/2016 10:15
-73.99568939,40.74496078,-73.98937225,40.74214935,1/10/2016 13:51
-73.9956665,40.74902725,-73.98382568,40.75540543,1/10/2016 10:14
-73.96774292,40.75941849,-73.96279907,40.76557922,1/10/2016 15:34
-74.00423431,40.74237061,-74.00084686,40.72593689,1/10/2016 4:27
-73.78957367,40.64696121,-73.91951752,40.86774826,1/10/2016 1:36
-73.96353149,40.75598145,-73.97988892,40.74653244,1/10/2016 10:54
-73.98194885,40.75543976,-73.99986267,40.73466873,1/10/2016 10:59
-73.99089813,40.72782135,-73.99491882,40.75011826,1/10/2016 18:32
-73.9466095,40.7767601,-73.94235229,40.78680038,1/10/2016 7:04
-73.95743561,40.78025436,-73.9992218,40.68331146,1/10/2016 20:00
-73.99416351,40.75111008,-74.00084686,40.75758362,1/10/2016 13:26
-73.99871826,40.72787857,-73.90556335,40.77103043,1/10/2016 2:57
-73.99221802,40.75849152,-74.00203705,40.73358154,1/10/2016 4:14
-73.99382019,40.74147415,-74.00494385,40.73668289,1/10/2016 10:51
-73.95584869,40.76781082,-73.97561646,40.7570343,1/10/2016 9:43
-74.00131989,40.73136902,-73.9954834,40.74411011,1/10/2016 10:00
-73.98442841,40.76480484,-73.99105835,40.76534653,1/10/2016 0:35
-73.99211121,40.72538376,-73.99885559,40.73411942,1/10/2016 8:40
-74.00030518,40.72717285,-74.00254059,40.73974228,1/10/2016 1:06
-73.9866333,40.71949768,-74.00552368,40.73208618,1/10/2016 2:10
-73.97868347,40.78457642,-73.96434784,40.80706787,1/10/2016 20:00
-73.97766876,40.74224854,-74.00183868,40.72467041,1/10/2016 11:18
-73.95848083,40.71717072,-73.95233917,40.71046448,1/10/2016 1:12
-74.00079346,40.75814056,-73.97796631,40.75201035,1/10/2016 12:07
-73.98981476,40.72967148,-73.97580719,40.757267,1/10/2016 17:23
-73.99874878,40.73218918,-73.95922089,40.71213913,1/10/2016 16:13
-73.95848083,40.71339035,-73.95856476,40.72112274,1/10/2016 11:03
-73.98778534,40.71963882,-73.99520111,40.75472641,1/10/2016 2:02
-73.95321655,40.77594757,-73.99734497,40.75650024,1/10/2016 1:18
-73.97865295,40.76336288,-74.00035858,40.73770905,1/10/2016 20:54
-73.97994232,40.75218582,-73.78979492,40.64697647,1/10/2016 16:09
-73.97501373,40.7878418,-73.97067261,40.7571373,1/10/2016 9:05
-73.99280548,40.74289322,-74.00938416,40.74756241,1/10/2016 22:40
-73.95372772,40.77867126,-73.97364807,40.79545593,1/10/2016 22:12
-73.9756012,40.78179169,-73.992836,40.72817612,1/10/2016 16:59
-73.78925323,40.64731979,-73.99295044,40.72595978,1/10/2016 23:18
-73.98043823,40.75470352,-74.00681305,40.71714783,1/10/2016 12:24
-73.95836639,40.72140884,-73.99965668,40.74351883,1/10/2016 2:10
-73.97841644,40.75232697,-73.96740723,40.71108627,1/10/2016 19:00
-73.96433258,40.7646904,-73.95368958,40.77896118,1/10/2016 18:46
-73.95214081,40.77226257,-73.9848175,40.71083069,1/10/2016 8:49
-73.98880005,40.74884796,-74.0005722,40.75768661,1/10/2016 11:31
-73.98097229,40.76764297,-73.9919281,40.75257111,1/10/2016 8:01
-73.96697235,40.75756836,-73.97480011,40.74203873,1/10/2016 23:10
-74.00208282,40.72685242,-73.98517609,40.73565292,1/10/2016 0:32
-74.01040649,40.71305847,-73.94317627,40.81581879,1/10/2016 1:15
